,date,cases,deaths,country,countryCode,continent
35542,20200108,0,0,Malaysia,MYS,Asia
21871,20200108,0,0,Georgia,GEO,Europe
43302,20200108,0,0,Oman,OMN,Asia
3625,20200108,0,0,Austria,AUT,Europe
41129,20200108,0,0,New_Zealand,NZL,Oceania
55267,20200108,0,0,Taiwan,CNG1925,Asia
10657,20200108,0,0,Canada,CAN,America
28126,20200108,0,0,Iraq,IRQ,Asia
53404,20200108,0,0,Sri_Lanka,LKA,Asia
34668,20200108,0,0,Luxembourg,LUX,Europe
3968,20200108,0,0,Azerbaijan,AZE,Europe
30067,20200108,0,0,Japan,JPN,Asia
20705,20200108,0,0,France,FRA,Europe
15293,20200108,0,0,Czechia,CZE,Europe
17490,20200108,0,0,Egypt,EGY,Africa
37311,20200108,0,0,Mexico,MEX,America
27084,20200109,0,0,India,IND,Asia
54649,20200109,0,0,Switzerland,CHE,Europe
42348,20200109,0,0,North_Macedonia,MKD,Europe
42007,20200109,0,0,Nigeria,NGA,Africa
23114,20200109,0,0,Greece,GRC,Europe
17489,20200109,0,0,Egypt,EGY,Africa
48688,20200109,0,0,San_Marino,SMR,Europe
37310,20200109,0,0,Mexico,MEX,America
3624,20200109,0,0,Austria,AUT,Europe
50665,20200109,0,0,Singapore,SGP,Asia
22220,20200109,0,0,Germany,DEU,Europe
20354,20200109,0,0,Finland,FIN,Europe
4588,20200109,0,0,Bahrain,BHR,Asia
52460,20200109,0,0,South_Korea,KOR,Asia
32952,20200109,0,0,Lebanon,LBN,Asia
15292,20200109,0,0,Czechia,CZE,Europe
30066,20200109,0,0,Japan,JPN,Asia
31787,20200109,0,0,Kuwait,KWT,Asia
5477,20200109,0,0,Belarus,BLR,Europe
10656,20200109,0,0,Canada,CAN,America
27427,20200109,0,0,Indonesia,IDN,Asia
43646,20200109,0,0,Pakistan,PAK,Asia
17143,20200109,0,0,Ecuador,ECU,America
42957,20200109,0,0,Norway,NOR,Europe
21870,20200109,0,0,Georgia,GEO,Europe
55266,20200109,0,0,Taiwan,CNG1925,Asia
3274,20200109,0,0,Australia,AUS,Oceania
15919,20200109,0,0,Denmark,DNK,Europe
46909,20200109,0,0,Romania,ROU,Europe
12438,20200109,0,0,China,CHN,Asia
53062,20200109,0,0,Spain,ESP,Europe
45382,20200109,0,0,Philippines,PHL,Asia
14123,20200109,0,0,Croatia,HRV,Europe
29439,20200109,0,0,Italy,ITA,Europe
40168,20200109,0,0,Nepal,NPL,Asia
16798,20200109,0,0,Dominican_Republic,DOM,America
47259,20200109,0,0,Russia,RUS,Europe
2657,20200109,0,0,Armenia,ARM,Europe
27777,20200109,0,0,Iran,IRN,Asia
20704,20200109,0,0,France,FRA,Europe
8331,20200109,0,0,Brazil,BRA,America
3967,20200109,0,0,Azerbaijan,AZE,Europe
28125,20200109,0,0,Iraq,IRQ,Asia
41128,20200109,0,0,New_Zealand,NZL,Oceania
43301,20200109,0,0,Oman,OMN,Asia
35541,20200109,0,0,Malaysia,MYS,Asia
53403,20200109,0,0,Sri_Lanka,LKA,Asia
55837,20200109,0,0,Thailand,THA,Asia
5827,20200109,0,0,Belgium,BEL,Europe
60809,20200109,0,0,Vietnam,VNM,Asia
26735,20200109,0,0,Iceland,ISL,Europe
34667,20200109,0,0,Luxembourg,LUX,Europe
46561,20200109,0,0,Qatar,QAT,Asia
18648,20200109,0,0,Estonia,EST,Europe
34324,20200109,0,0,Lithuania,LTU,Europe
29089,20200109,0,0,Israel,ISR,Asia
59341,20200109,0,0,United_States_of_America,USA,America
40518,20200109,0,0,Netherlands,NLD,Europe
54299,20200109,0,0,Sweden,SWE,Europe
330,20200109,0,0,Afghanistan,AFG,Asia
28473,20200109,0,0,Ireland,IRL,Europe
10029,20200109,0,0,Cambodia,KHM,Asia
956,20200109,0,0,Algeria,DZA,Africa
58718,20200109,0,0,United_Kingdom,GBR,Europe
58368,20200109,0,0,United_Arab_Emirates,ARE,Asia
37928,20200109,0,0,Monaco,MCO,Europe
58717,20200110,0,0,United_Kingdom,GBR,Europe
46908,20200110,0,0,Romania,ROU,Europe
42347,20200110,0,0,North_Macedonia,MKD,Europe
26734,20200110,0,0,Iceland,ISL,Europe
53061,20200110,0,0,Spain,ESP,Europe
37927,20200110,0,0,Monaco,MCO,Europe
48687,20200110,0,0,San_Marino,SMR,Europe
35540,20200110,0,0,Malaysia,MYS,Asia
22219,20200110,0,0,Germany,DEU,Europe
23113,20200110,0,0,Greece,GRC,Europe
21869,20200110,0,0,Georgia,GEO,Europe
40517,20200110,0,0,Netherlands,NLD,Europe
5476,20200110,0,0,Belarus,BLR,Europe
54298,20200110,0,0,Sweden,SWE,Europe
27083,20200110,0,0,India,IND,Asia
42956,20200110,0,0,Norway,NOR,Europe
41127,20200110,0,0,New_Zealand,NZL,Oceania
46560,20200110,0,0,Qatar,QAT,Asia
15291,20200110,0,0,Czechia,CZE,Europe
3966,20200110,0,0,Azerbaijan,AZE,Europe
15918,20200110,0,0,Denmark,DNK,Europe
20703,20200110,0,0,France,FRA,Europe
14122,20200110,0,0,Croatia,HRV,Europe
10028,20200110,0,0,Cambodia,KHM,Asia
47258,20200110,0,0,Russia,RUS,Europe
955,20200110,0,0,Algeria,DZA,Africa
37309,20200110,0,0,Mexico,MEX,America
54648,20200110,0,0,Switzerland,CHE,Europe
28472,20200110,0,0,Ireland,IRL,Europe
3273,20200110,0,0,Australia,AUS,Oceania
329,20200110,0,0,Afghanistan,AFG,Asia
50664,20200110,0,0,Singapore,SGP,Asia
34666,20200110,0,0,Luxembourg,LUX,Europe
28124,20200110,0,0,Iraq,IRQ,Asia
52459,20200110,0,0,South_Korea,KOR,Asia
12437,20200110,0,0,China,CHN,Asia
43300,20200110,0,0,Oman,OMN,Asia
42006,20200110,0,0,Nigeria,NGA,Africa
59340,20200110,0,0,United_States_of_America,USA,America
31786,20200110,0,0,Kuwait,KWT,Asia
53402,20200110,0,0,Sri_Lanka,LKA,Asia
5826,20200110,0,0,Belgium,BEL,Europe
10655,20200110,0,0,Canada,CAN,America
30065,20200110,0,0,Japan,JPN,Asia
29088,20200110,0,0,Israel,ISR,Asia
40167,20200110,0,0,Nepal,NPL,Asia
60808,20200110,0,0,Vietnam,VNM,Asia
55265,20200110,0,0,Taiwan,CNG1925,Asia
55836,20200110,0,0,Thailand,THA,Asia
29438,20200110,0,0,Italy,ITA,Europe
17142,20200110,0,0,Ecuador,ECU,America
32951,20200110,0,0,Lebanon,LBN,Asia
2656,20200110,0,0,Armenia,ARM,Europe
17488,20200110,0,0,Egypt,EGY,Africa
8330,20200110,0,0,Brazil,BRA,America
27776,20200110,0,0,Iran,IRN,Asia
45381,20200110,0,0,Philippines,PHL,Asia
16797,20200110,0,0,Dominican_Republic,DOM,America
43645,20200110,0,0,Pakistan,PAK,Asia
18647,20200110,0,0,Estonia,EST,Europe
27426,20200110,0,0,Indonesia,IDN,Asia
20353,20200110,0,0,Finland,FIN,Europe
4587,20200110,0,0,Bahrain,BHR,Asia
58367,20200110,0,0,United_Arab_Emirates,ARE,Asia
3623,20200110,0,0,Austria,AUT,Europe
34323,20200110,0,0,Lithuania,LTU,Europe
48686,20200111,0,0,San_Marino,SMR,Europe
46907,20200111,0,0,Romania,ROU,Europe
22218,20200111,0,0,Germany,DEU,Europe
55835,20200111,0,0,Thailand,THA,Asia
42005,20200111,0,0,Nigeria,NGA,Africa
43644,20200111,0,0,Pakistan,PAK,Asia
23112,20200111,0,0,Greece,GRC,Europe
17141,20200111,0,0,Ecuador,ECU,America
3272,20200111,0,0,Australia,AUS,Oceania
42955,20200111,0,0,Norway,NOR,Europe
27775,20200111,0,0,Iran,IRN,Asia
42346,20200111,0,0,North_Macedonia,MKD,Europe
58366,20200111,0,0,United_Arab_Emirates,ARE,Asia
53401,20200111,0,0,Sri_Lanka,LKA,Asia
60807,20200111,0,0,Vietnam,VNM,Asia
47257,20200111,0,0,Russia,RUS,Europe
16796,20200111,0,0,Dominican_Republic,DOM,America
18646,20200111,0,0,Estonia,EST,Europe
2655,20200111,0,0,Armenia,ARM,Europe
14121,20200111,0,0,Croatia,HRV,Europe
45380,20200111,0,0,Philippines,PHL,Asia
34322,20200111,0,0,Lithuania,LTU,Europe
20702,20200111,0,0,France,FRA,Europe
58716,20200111,0,0,United_Kingdom,GBR,Europe
34665,20200111,0,0,Luxembourg,LUX,Europe
3965,20200111,0,0,Azerbaijan,AZE,Europe
954,20200111,0,0,Algeria,DZA,Africa
28471,20200111,0,0,Ireland,IRL,Europe
328,20200111,0,0,Afghanistan,AFG,Asia
41126,20200111,0,0,New_Zealand,NZL,Oceania
28123,20200111,0,0,Iraq,IRQ,Asia
40516,20200111,0,0,Netherlands,NLD,Europe
43299,20200111,0,0,Oman,OMN,Asia
59339,20200111,0,0,United_States_of_America,USA,America
35539,20200111,0,0,Malaysia,MYS,Asia
29087,20200111,0,0,Israel,ISR,Asia
40166,20200111,0,0,Nepal,NPL,Asia
5825,20200111,0,0,Belgium,BEL,Europe
29437,20200111,0,0,Italy,ITA,Europe
5475,20200111,0,0,Belarus,BLR,Europe
26733,20200111,0,0,Iceland,ISL,Europe
31785,20200111,0,0,Kuwait,KWT,Asia
27082,20200111,0,0,India,IND,Asia
55264,20200111,0,0,Taiwan,CNG1925,Asia
52458,20200111,0,0,South_Korea,KOR,Asia
37926,20200111,0,0,Monaco,MCO,Europe
37308,20200111,0,0,Mexico,MEX,America
21868,20200111,0,0,Georgia,GEO,Europe
3622,20200111,0,0,Austria,AUT,Europe
15917,20200111,0,0,Denmark,DNK,Europe
12436,20200111,0,1,China,CHN,Asia
50663,20200111,0,0,Singapore,SGP,Asia
32950,20200111,0,0,Lebanon,LBN,Asia
15290,20200111,0,0,Czechia,CZE,Europe
27425,20200111,0,0,Indonesia,IDN,Asia
20352,20200111,0,0,Finland,FIN,Europe
30064,20200111,0,0,Japan,JPN,Asia
54297,20200111,0,0,Sweden,SWE,Europe
10654,20200111,0,0,Canada,CAN,America
17487,20200111,0,0,Egypt,EGY,Africa
53060,20200111,0,0,Spain,ESP,Europe
54647,20200111,0,0,Switzerland,CHE,Europe
46559,20200111,0,0,Qatar,QAT,Asia
10027,20200111,0,0,Cambodia,KHM,Asia
8329,20200111,0,0,Brazil,BRA,America
4586,20200111,0,0,Bahrain,BHR,Asia
59338,20200112,0,0,United_States_of_America,USA,America
31784,20200112,0,0,Kuwait,KWT,Asia
21867,20200112,0,0,Georgia,GEO,Europe
54296,20200112,0,0,Sweden,SWE,Europe
58715,20200112,0,0,United_Kingdom,GBR,Europe
40515,20200112,0,0,Netherlands,NLD,Europe
53400,20200112,0,0,Sri_Lanka,LKA,Asia
32949,20200112,0,0,Lebanon,LBN,Asia
29086,20200112,0,0,Israel,ISR,Asia
43298,20200112,0,0,Oman,OMN,Asia
28122,20200112,0,0,Iraq,IRQ,Asia
41125,20200112,0,0,New_Zealand,NZL,Oceania
953,20200112,0,0,Algeria,DZA,Africa
55263,20200112,0,0,Taiwan,CNG1925,Asia
58365,20200112,0,0,United_Arab_Emirates,ARE,Asia
47256,20200112,0,0,Russia,RUS,Europe
54646,20200112,0,0,Switzerland,CHE,Europe
53059,20200112,0,0,Spain,ESP,Europe
18645,20200112,0,0,Estonia,EST,Europe
2654,20200112,0,0,Armenia,ARM,Europe
14120,20200112,0,0,Croatia,HRV,Europe
17486,20200112,0,0,Egypt,EGY,Africa
27424,20200112,0,0,Indonesia,IDN,Asia
45379,20200112,0,0,Philippines,PHL,Asia
20351,20200112,0,0,Finland,FIN,Europe
20701,20200112,0,0,France,FRA,Europe
34321,20200112,0,0,Lithuania,LTU,Europe
15916,20200112,0,0,Denmark,DNK,Europe
34664,20200112,0,0,Luxembourg,LUX,Europe
3621,20200112,0,0,Austria,AUT,Europe
3964,20200112,0,0,Azerbaijan,AZE,Europe
28470,20200112,0,0,Ireland,IRL,Europe
27081,20200112,0,0,India,IND,Asia
327,20200112,0,0,Afghanistan,AFG,Asia
35538,20200112,0,0,Malaysia,MYS,Asia
10653,20200112,0,0,Canada,CAN,America
12435,20200112,0,0,China,CHN,Asia
26732,20200112,0,0,Iceland,ISL,Europe
48685,20200112,0,0,San_Marino,SMR,Europe
8328,20200112,0,0,Brazil,BRA,America
55834,20200112,0,0,Thailand,THA,Asia
52457,20200112,0,0,South_Korea,KOR,Asia
42345,20200112,0,0,North_Macedonia,MKD,Europe
15289,20200112,0,0,Czechia,CZE,Europe
42004,20200112,0,0,Nigeria,NGA,Africa
17140,20200112,0,0,Ecuador,ECU,America
43643,20200112,0,0,Pakistan,PAK,Asia
37925,20200112,0,0,Monaco,MCO,Europe
23111,20200112,0,0,Greece,GRC,Europe
50662,20200112,0,0,Singapore,SGP,Asia
3271,20200112,0,0,Australia,AUS,Oceania
30063,20200112,0,0,Japan,JPN,Asia
46906,20200112,0,0,Romania,ROU,Europe
16795,20200112,0,0,Dominican_Republic,DOM,America
42954,20200112,0,0,Norway,NOR,Europe
22217,20200112,0,0,Germany,DEU,Europe
5474,20200112,0,0,Belarus,BLR,Europe
37307,20200112,0,0,Mexico,MEX,America
5824,20200112,0,0,Belgium,BEL,Europe
46558,20200112,0,0,Qatar,QAT,Asia
60806,20200112,0,0,Vietnam,VNM,Asia
40165,20200112,0,0,Nepal,NPL,Asia
10026,20200112,0,0,Cambodia,KHM,Asia
27774,20200112,0,0,Iran,IRN,Asia
4585,20200112,0,0,Bahrain,BHR,Asia
29436,20200112,0,0,Italy,ITA,Europe
17139,20200113,0,0,Ecuador,ECU,America
5473,20200113,0,0,Belarus,BLR,Europe
14119,20200113,0,0,Croatia,HRV,Europe
42953,20200113,0,0,Norway,NOR,Europe
53058,20200113,0,0,Spain,ESP,Europe
31783,20200113,0,0,Kuwait,KWT,Asia
17485,20200113,0,0,Egypt,EGY,Africa
50661,20200113,0,0,Singapore,SGP,Asia
4584,20200113,0,0,Bahrain,BHR,Asia
18644,20200113,0,0,Estonia,EST,Europe
54645,20200113,0,0,Switzerland,CHE,Europe
45378,20200113,0,0,Philippines,PHL,Asia
28469,20200113,0,0,Ireland,IRL,Europe
3270,20200113,0,0,Australia,AUS,Oceania
30062,20200113,0,0,Japan,JPN,Asia
40164,20200113,0,0,Nepal,NPL,Asia
29435,20200113,0,0,Italy,ITA,Europe
29085,20200113,0,0,Israel,ISR,Asia
10652,20200113,0,0,Canada,CAN,America
59337,20200113,0,0,United_States_of_America,USA,America
37306,20200113,0,0,Mexico,MEX,America
52456,20200113,0,0,South_Korea,KOR,Asia
22216,20200113,0,0,Germany,DEU,Europe
15288,20200113,0,0,Czechia,CZE,Europe
40514,20200113,0,0,Netherlands,NLD,Europe
58714,20200113,0,0,United_Kingdom,GBR,Europe
21866,20200113,0,0,Georgia,GEO,Europe
55262,20200113,0,0,Taiwan,CNG1925,Asia
326,20200113,0,0,Afghanistan,AFG,Asia
48684,20200113,0,0,San_Marino,SMR,Europe
42003,20200113,0,0,Nigeria,NGA,Africa
43642,20200113,0,0,Pakistan,PAK,Asia
3620,20200113,0,0,Austria,AUT,Europe
23110,20200113,0,0,Greece,GRC,Europe
952,20200113,0,0,Algeria,DZA,Africa
16794,20200113,0,0,Dominican_Republic,DOM,America
34320,20200113,0,0,Lithuania,LTU,Europe
28121,20200113,0,0,Iraq,IRQ,Asia
27080,20200113,0,0,India,IND,Asia
60805,20200113,0,0,Vietnam,VNM,Asia
34663,20200113,0,0,Luxembourg,LUX,Europe
20700,20200113,0,0,France,FRA,Europe
46557,20200113,0,0,Qatar,QAT,Asia
5823,20200113,0,0,Belgium,BEL,Europe
35537,20200113,0,0,Malaysia,MYS,Asia
20350,20200113,0,0,Finland,FIN,Europe
53399,20200113,0,0,Sri_Lanka,LKA,Asia
3963,20200113,0,0,Azerbaijan,AZE,Europe
54295,20200113,0,0,Sweden,SWE,Europe
43297,20200113,0,0,Oman,OMN,Asia
12434,20200113,0,0,China,CHN,Asia
37924,20200113,0,0,Monaco,MCO,Europe
41124,20200113,0,0,New_Zealand,NZL,Oceania
8327,20200113,0,0,Brazil,BRA,America
32948,20200113,0,0,Lebanon,LBN,Asia
46905,20200113,0,0,Romania,ROU,Europe
27773,20200113,0,0,Iran,IRN,Asia
15915,20200113,0,0,Denmark,DNK,Europe
10025,20200113,0,0,Cambodia,KHM,Asia
42344,20200113,0,0,North_Macedonia,MKD,Europe
55833,20200113,1,0,Thailand,THA,Asia
58364,20200113,0,0,United_Arab_Emirates,ARE,Asia
2653,20200113,0,0,Armenia,ARM,Europe
26731,20200113,0,0,Iceland,ISL,Europe
47255,20200113,0,0,Russia,RUS,Europe
27423,20200113,0,0,Indonesia,IDN,Asia
31782,20200114,0,0,Kuwait,KWT,Asia
53398,20200114,0,0,Sri_Lanka,LKA,Asia
29084,20200114,0,0,Israel,ISR,Asia
50660,20200114,0,0,Singapore,SGP,Asia
37923,20200114,0,0,Monaco,MCO,Europe
43296,20200114,0,0,Oman,OMN,Asia
16793,20200114,0,0,Dominican_Republic,DOM,America
26730,20200114,0,0,Iceland,ISL,Europe
8326,20200114,0,0,Brazil,BRA,America
40513,20200114,0,0,Netherlands,NLD,Europe
15287,20200114,0,0,Czechia,CZE,Europe
59336,20200114,0,0,United_States_of_America,USA,America
22215,20200114,0,0,Germany,DEU,Europe
42343,20200114,0,0,North_Macedonia,MKD,Europe
42002,20200114,0,0,Nigeria,NGA,Africa
17138,20200114,0,0,Ecuador,ECU,America
35536,20200114,0,0,Malaysia,MYS,Asia
46904,20200114,0,0,Romania,ROU,Europe
5472,20200114,0,0,Belarus,BLR,Europe
10024,20200114,0,0,Cambodia,KHM,Asia
60804,20200114,0,0,Vietnam,VNM,Asia
42952,20200114,0,0,Norway,NOR,Europe
55832,20200114,0,0,Thailand,THA,Asia
58713,20200114,0,0,United_Kingdom,GBR,Europe
27772,20200114,0,0,Iran,IRN,Asia
29434,20200114,0,0,Italy,ITA,Europe
46556,20200114,0,0,Qatar,QAT,Asia
40163,20200114,0,0,Nepal,NPL,Asia
5822,20200114,0,0,Belgium,BEL,Europe
48683,20200114,0,0,San_Marino,SMR,Europe
4583,20200114,0,0,Bahrain,BHR,Asia
3269,20200114,0,0,Australia,AUS,Oceania
28120,20200114,0,0,Iraq,IRQ,Asia
23109,20200114,0,0,Greece,GRC,Europe
43641,20200114,0,0,Pakistan,PAK,Asia
10651,20200114,0,0,Canada,CAN,America
27422,20200114,0,0,Indonesia,IDN,Asia
14118,20200114,0,0,Croatia,HRV,Europe
2652,20200114,0,0,Armenia,ARM,Europe
21865,20200114,0,0,Georgia,GEO,Europe
17484,20200114,0,0,Egypt,EGY,Africa
18643,20200114,0,0,Estonia,EST,Europe
55261,20200114,0,0,Taiwan,CNG1925,Asia
52455,20200114,0,0,South_Korea,KOR,Asia
27079,20200114,0,0,India,IND,Asia
34319,20200114,0,0,Lithuania,LTU,Europe
20699,20200114,0,0,France,FRA,Europe
34662,20200114,0,0,Luxembourg,LUX,Europe
20349,20200114,0,0,Finland,FIN,Europe
45377,20200114,0,0,Philippines,PHL,Asia
3619,20200114,0,0,Austria,AUT,Europe
3962,20200114,0,0,Azerbaijan,AZE,Europe
951,20200114,0,0,Algeria,DZA,Africa
54294,20200114,0,0,Sweden,SWE,Europe
58363,20200114,0,0,United_Arab_Emirates,ARE,Asia
54644,20200114,0,0,Switzerland,CHE,Europe
37305,20200114,1,0,Mexico,MEX,America
47254,20200114,0,0,Russia,RUS,Europe
28468,20200114,0,0,Ireland,IRL,Europe
12433,20200114,0,0,China,CHN,Asia
325,20200114,0,0,Afghanistan,AFG,Asia
30061,20200114,0,0,Japan,JPN,Asia
53057,20200114,0,0,Spain,ESP,Europe
32947,20200114,0,0,Lebanon,LBN,Asia
41123,20200114,0,0,New_Zealand,NZL,Oceania
15914,20200114,0,0,Denmark,DNK,Europe
10023,20200115,0,0,Cambodia,KHM,Asia
3268,20200115,0,0,Australia,AUS,Oceania
53056,20200115,0,0,Spain,ESP,Europe
54643,20200115,0,0,Switzerland,CHE,Europe
55831,20200115,0,0,Thailand,THA,Asia
27421,20200115,0,0,Indonesia,IDN,Asia
23108,20200115,0,0,Greece,GRC,Europe
58362,20200115,0,0,United_Arab_Emirates,ARE,Asia
17137,20200115,0,0,Ecuador,ECU,America
17483,20200115,0,0,Egypt,EGY,Africa
26729,20200115,0,0,Iceland,ISL,Europe
5471,20200115,0,0,Belarus,BLR,Europe
52454,20200115,0,0,South_Korea,KOR,Asia
37304,20200115,0,0,Mexico,MEX,America
22214,20200115,0,0,Germany,DEU,Europe
15286,20200115,0,0,Czechia,CZE,Europe
12432,20200115,0,1,China,CHN,Asia
30060,20200115,1,0,Japan,JPN,Asia
8325,20200115,0,0,Brazil,BRA,America
32946,20200115,0,0,Lebanon,LBN,Asia
54293,20200115,0,0,Sweden,SWE,Europe
37922,20200115,0,0,Monaco,MCO,Europe
10650,20200115,0,0,Canada,CAN,America
50659,20200115,0,0,Singapore,SGP,Asia
4582,20200115,0,0,Bahrain,BHR,Asia
20348,20200115,0,0,Finland,FIN,Europe
27078,20200115,0,0,India,IND,Asia
21864,20200115,0,0,Georgia,GEO,Europe
46555,20200115,0,0,Qatar,QAT,Asia
55260,20200115,0,0,Taiwan,CNG1925,Asia
3618,20200115,0,0,Austria,AUT,Europe
15913,20200115,0,0,Denmark,DNK,Europe
27771,20200115,0,0,Iran,IRN,Asia
43295,20200115,0,0,Oman,OMN,Asia
2651,20200115,0,0,Armenia,ARM,Europe
324,20200115,0,0,Afghanistan,AFG,Asia
45376,20200115,0,0,Philippines,PHL,Asia
18642,20200115,0,0,Estonia,EST,Europe
46903,20200115,0,0,Romania,ROU,Europe
60803,20200115,0,0,Vietnam,VNM,Asia
5821,20200115,0,0,Belgium,BEL,Europe
29433,20200115,0,0,Italy,ITA,Europe
59335,20200115,0,0,United_States_of_America,USA,America
43640,20200115,0,0,Pakistan,PAK,Asia
58712,20200115,0,0,United_Kingdom,GBR,Europe
40162,20200115,0,0,Nepal,NPL,Asia
35535,20200115,0,0,Malaysia,MYS,Asia
14117,20200115,0,0,Croatia,HRV,Europe
29083,20200115,0,0,Israel,ISR,Asia
53397,20200115,0,0,Sri_Lanka,LKA,Asia
40512,20200115,0,0,Netherlands,NLD,Europe
41122,20200115,0,0,New_Zealand,NZL,Oceania
48682,20200115,0,0,San_Marino,SMR,Europe
34661,20200115,0,0,Luxembourg,LUX,Europe
28467,20200115,0,0,Ireland,IRL,Europe
42951,20200115,0,0,Norway,NOR,Europe
16792,20200115,0,0,Dominican_Republic,DOM,America
34318,20200115,0,0,Lithuania,LTU,Europe
42342,20200115,0,0,North_Macedonia,MKD,Europe
47253,20200115,0,0,Russia,RUS,Europe
42001,20200115,0,0,Nigeria,NGA,Africa
20698,20200115,0,0,France,FRA,Europe
31781,20200115,0,0,Kuwait,KWT,Asia
28119,20200115,0,0,Iraq,IRQ,Asia
950,20200115,0,0,Algeria,DZA,Africa
3961,20200115,0,0,Azerbaijan,AZE,Europe
37303,20200116,0,0,Mexico,MEX,America
10649,20200116,0,0,Canada,CAN,America
3960,20200116,0,0,Azerbaijan,AZE,Europe
8324,20200116,0,0,Brazil,BRA,America
17482,20200116,0,0,Egypt,EGY,Africa
34317,20200116,0,0,Lithuania,LTU,Europe
40511,20200116,0,0,Netherlands,NLD,Europe
18641,20200116,0,0,Estonia,EST,Europe
21863,20200116,0,0,Georgia,GEO,Europe
15285,20200116,0,0,Czechia,CZE,Europe
32945,20200116,0,0,Lebanon,LBN,Asia
2650,20200116,0,0,Armenia,ARM,Europe
58711,20200116,0,0,United_Kingdom,GBR,Europe
20697,20200116,0,0,France,FRA,Europe
28466,20200116,0,0,Ireland,IRL,Europe
12431,20200116,0,0,China,CHN,Asia
323,20200116,0,0,Afghanistan,AFG,Asia
59334,20200116,0,0,United_States_of_America,USA,America
45375,20200116,0,0,Philippines,PHL,Asia
52453,20200116,0,0,South_Korea,KOR,Asia
15912,20200116,0,0,Denmark,DNK,Europe
3617,20200116,0,0,Austria,AUT,Europe
20347,20200116,0,0,Finland,FIN,Europe
30059,20200116,0,0,Japan,JPN,Asia
34660,20200116,0,0,Luxembourg,LUX,Europe
29082,20200116,0,0,Israel,ISR,Asia
949,20200116,0,0,Algeria,DZA,Africa
41121,20200116,0,0,New_Zealand,NZL,Oceania
22213,20200116,0,0,Germany,DEU,Europe
53396,20200116,0,0,Sri_Lanka,LKA,Asia
10022,20200116,0,0,Cambodia,KHM,Asia
46902,20200116,0,0,Romania,ROU,Europe
47252,20200116,0,0,Russia,RUS,Europe
60802,20200116,0,0,Vietnam,VNM,Asia
48681,20200116,0,0,San_Marino,SMR,Europe
42000,20200116,0,0,Nigeria,NGA,Africa
17136,20200116,0,0,Ecuador,ECU,America
55830,20200116,0,0,Thailand,THA,Asia
28118,20200116,0,0,Iraq,IRQ,Asia
53055,20200116,0,0,Spain,ESP,Europe
5470,20200116,0,0,Belarus,BLR,Europe
54642,20200116,0,0,Switzerland,CHE,Europe
3267,20200116,0,0,Australia,AUS,Oceania
23107,20200116,0,0,Greece,GRC,Europe
42341,20200116,0,0,North_Macedonia,MKD,Europe
43639,20200116,0,0,Pakistan,PAK,Asia
26728,20200116,0,0,Iceland,ISL,Europe
42950,20200116,0,0,Norway,NOR,Europe
31780,20200116,0,0,Kuwait,KWT,Asia
16791,20200116,0,0,Dominican_Republic,DOM,America
55259,20200116,0,0,Taiwan,CNG1925,Asia
29432,20200116,0,0,Italy,ITA,Europe
14116,20200116,0,0,Croatia,HRV,Europe
4581,20200116,0,0,Bahrain,BHR,Asia
58361,20200116,0,0,United_Arab_Emirates,ARE,Asia
43294,20200116,0,0,Oman,OMN,Asia
50658,20200116,0,0,Singapore,SGP,Asia
40161,20200116,0,0,Nepal,NPL,Asia
35534,20200116,0,0,Malaysia,MYS,Asia
5820,20200116,0,0,Belgium,BEL,Europe
54292,20200116,0,0,Sweden,SWE,Europe
27420,20200116,0,0,Indonesia,IDN,Asia
27077,20200116,0,0,India,IND,Asia
46554,20200116,0,0,Qatar,QAT,Asia
37921,20200116,0,0,Monaco,MCO,Europe
27770,20200116,0,0,Iran,IRN,Asia
34316,20200117,0,0,Lithuania,LTU,Europe
2649,20200117,0,0,Armenia,ARM,Europe
14115,20200117,0,0,Croatia,HRV,Europe
45374,20200117,0,0,Philippines,PHL,Asia
47251,20200117,0,0,Russia,RUS,Europe
27419,20200117,0,0,Indonesia,IDN,Asia
54641,20200117,0,0,Switzerland,CHE,Europe
3616,20200117,0,0,Austria,AUT,Europe
42340,20200117,0,0,North_Macedonia,MKD,Europe
10648,20200117,0,0,Canada,CAN,America
27769,20200117,0,0,Iran,IRN,Asia
54291,20200117,0,0,Sweden,SWE,Europe
27076,20200117,0,0,India,IND,Asia
41999,20200117,0,0,Nigeria,NGA,Africa
10021,20200117,0,0,Cambodia,KHM,Asia
43293,20200117,0,0,Oman,OMN,Asia
46901,20200117,0,0,Romania,ROU,Europe
60801,20200117,0,0,Vietnam,VNM,Asia
5469,20200117,0,0,Belarus,BLR,Europe
23106,20200117,0,0,Greece,GRC,Europe
43638,20200117,0,0,Pakistan,PAK,Asia
3266,20200117,0,0,Australia,AUS,Oceania
26727,20200117,0,0,Iceland,ISL,Europe
55829,20200117,1,0,Thailand,THA,Asia
52452,20200117,0,0,South_Korea,KOR,Asia
4580,20200117,0,0,Bahrain,BHR,Asia
28117,20200117,0,0,Iraq,IRQ,Asia
21862,20200117,0,0,Georgia,GEO,Europe
28465,20200117,0,0,Ireland,IRL,Europe
3959,20200117,0,0,Azerbaijan,AZE,Europe
41120,20200117,0,0,New_Zealand,NZL,Oceania
55258,20200117,0,0,Taiwan,CNG1925,Asia
29081,20200117,0,0,Israel,ISR,Asia
29431,20200117,0,0,Italy,ITA,Europe
